College Code,College Name,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
1301,Mohammed Sathak A J College of Engineering Old Mahabalipuram Road (OMR) Egattur Chengalpattu District 603103,COMPUTER SCIENCE AND BUS,133,***,,106,,,
1303,Anand Institute of Higher Technology Old Mahabalipuram Road (OMR) Kazhipattur Chengalpattu District 603103,COMPUTER SCIENCE AND BUS,121.5,***,,***,***,,
1307,Jerusalem College of Engineering (Autonomous) Narayanapuram Pallikaranai Chennai 600 100,COMPUTER SCIENCE AND BUS,151,141.5,142,141,127.5,,
1310,Misrimal Navajee Munoth Jain Engineering College Rajiv Gandhi Salai (OMR) Thorappakkam Chennai 600096,COMPUTER SCIENCE AND BUS,152.5,135,111.5,136,***,,
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,COMPUTER SCIENCE AND BUS,190,189,190,185.5,171.6666667,160.5,
1411,Madha Engineering College Kundrathur Chennai 600069,COMPUTER SCIENCE AND BUS,132.5,***,,122.5,***,,
1412,Mailam Engineering College Mailam Villupuram District 604304,COMPUTER SCIENCE AND BUS,137,107,132.5,127,96.5,,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,COMPUTER SCIENCE AND BUS,176.5,169,159.5,166,137,,
1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,COMPUTER SCIENCE AND BUS,128.5,***,123.5,***,,,
1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,COMPUTER SCIENCE AND BUS,186,179,180.5,174,148.5,,
1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,COMPUTER SCIENCE AND BUS,114,,,***,***,,
1507,Ganadipathy Tulsi's Jain Engineering College Kaniyambadi Vellore District 632102,COMPUTER SCIENCE AND BUS,116.5,***,,105.5,,,
1520,Kingston Engineering College Chithoor Main Road Christianpet Village Katpadi Taluk Vellore District 632059,COMPUTER SCIENCE AND BUS,139.5,136,112,125.5,***,,
2367,Arjun College of Technology Chettiyakkapalayam Kinathukadavu Coimbatore District 642120,COMPUTER SCIENCE AND BUS,***,,,,,,
2377,PSG Institute of Technology and Applied Research Avinashi Road Neelambur Coimbatore 641062,COMPUTER SCIENCE AND BUS,193.5,192,189,190,170.5,160.5,
2607,K S Rangasamy College of Technology (Autonomous) Tiruchengode Namakkal District 637215,COMPUTER SCIENCE AND BUS,147,141,112,131.5,***,,
2608,M Kumarasamy College of Engineering (Autonomous) Thalavapalayam Karur District 639113,COMPUTER SCIENCE AND BUS,155.5,147,129.5,143.5,***,,
2610,Muthayammal Engineering College (Autonomous) Rasipuram Namakkal District 637408,COMPUTER SCIENCE AND BUS,110,***,,***,,,
2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,COMPUTER SCIENCE AND BUS,128.5,113,***,121,94.5,97.5,
2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,COMPUTER SCIENCE AND BUS,142.5,134,125,131.5,,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,COMPUTER SCIENCE AND BUS,157,101.5,151,115,***,---,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,COMPUTER SCIENCE AND BUS,156.5,145,,138.5,***,,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,COMPUTER SCIENCE AND BUS,181.5,174.5,169.5,174.5,128,121.5,91
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,COMPUTER SCIENCE AND BUS,187,185.5,183.5,182.5,142.5,125,
2729,Nehru Institute of Engineering and Technology Thirumalayampalayam Post Coimbatore District 641105,COMPUTER SCIENCE AND BUS,146,137,144.5,140.5,106.5,97.5,
2736,Dr. N G P Institute of Technology (Autonomous) Kalapatti Road Coimbatore District 641035,COMPUTER SCIENCE AND BUS,161.5,154,141.5,145,***,,
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,COMPUTER SCIENCE AND BUS,180,176,171,168.5,136,121.5,130.5
2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,COMPUTER SCIENCE AND BUS,153.5,145,147,144.5,115,131.5,
2751,KGISL Institute of Technology KGISL Campus Thudiyalur Road Saravanampatti Coimbatore District 641035,COMPUTER SCIENCE AND BUS,164.5,160.5,137.5,147.5,***,109.5,
2762,Jansons Institute of Technology Karumathampatty Somaur Coimbatore District 641659,COMPUTER SCIENCE AND BUS,134,111.5,,***,,,
2763,Akshaya College of Engineering and Technology Kinathukadavu Coimbatore District 642109,COMPUTER SCIENCE AND BUS,134.5,119,,123.5,***,,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,COMPUTER SCIENCE AND BUS,179.5,177.5,169.5,170.5,141.5,150.5,153
2769,J C T College of Engineering and Technology Pichanur Coimbatore District 641105,COMPUTER SCIENCE AND BUS,119.5,***,99,***,***,,
2772,C M S College of Engineering and Technology Appachigoundenpathy Kumittipathi Post Coimbatore District 641032,COMPUTER SCIENCE AND BUS,***,,,,,,
3782,OASYS Institute of Technology Pulivalam Village Musiri Taluk Tiruchirappalli District 621006,COMPUTER SCIENCE AND BUS,85,,,***,,,
3806,E G S Pillay Engineering College (Autonomous) Nagapattinam District 611002,COMPUTER SCIENCE AND BUS,129.5,109,126,122,91,,
3819,Saranathan College of Engineering Panjappur Tiruchirappalli District 620012,COMPUTER SCIENCE AND BUS,161.5,150.5,159.5,143,119,,
3830,K Ramakrishnan College of Engineering (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,COMPUTER SCIENCE AND BUS,156,145.5,148.5,139.5,116.5,,
3846,Mother Terasa College of Engineering and Technology Mettusalai Post and Taluk Pudukkottai District 622102,COMPUTER SCIENCE AND BUSSINESS SYSTEM,,,,,,,
4675,Universal College of Engineering and Technology Anbagam Campus Radhapuram Road Vallioor Tirunelveli District 627117,COMPUTER SCIENCE AND BUS,***,,,,,,
4678,Ramco Institute of Technology North venganallur Village Krishnapuram Panchayat Rajapalayam Virudhunagar District 626117,COMPUTER SCIENCE AND BUS,149,144,138,138,***,,
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,COMPUTER SCIENCE AND BUS,139.5,132.5,139,***,,,
4955,Francis Xavier Engineering College (Autonomous) Vannarpettai Tirunelveli District 627003,COMPUTER SCIENCE AND BUS,154,142.5,149,134,113.5,,
4996,Sri Vidya College of Engineering and Technology Sivakasi Main Road P Kumaralinapuram Virudhunagar District 626005,COMPUTER SCIENCE AND BUS,***,,,,,,
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu Post Dindigul District 624002,COMPUTER SCIENCE AND BUS,133,122,109,***,***,,
5862,"R V S Educational Trust's Groups of Institutions, (Integrated Campus) N Paraipatti Post Vedasandur Taluk Dindigul District 624005",COMPUTER SCIENCE AND BUS,90,,,,***,,
5907,Mohamed Sathak Engineering College Kilakarai Ramanathapuram District 623806,COMPUTER SCIENCE AND BUS,133.5,***,124.5,,***,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",COMPUTER SCIENCE AND BUS,167.5,165,157.5,146.5,***,109.5,
5914,Solamalai College of Engineering Veerapanjan Madurai District 625020,COMPUTER SCIENCE AND BUS,***,,,,,,
5921,Syed Ammal Engineering College Achuthan Vayal Post Ramanathapuram District 623502,COMPUTER SCIENCE AND BUS,120,***,,***,,,
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,COMPUTER SCIENCE AND DESIGN,177.5,173.5,173,173,136,,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND DESIGN,185,180,180.5,178,147,127.5,109.5
2613,K S R College of Engineering (Autonomous) Tiruchengode Namakkal District 637215,COMPUTER SCIENCE AND DESIGN,146,137,,137,,,
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,COMPUTER SCIENCE AND DESIGN,166.5,162,152.5,157.5,115.5,125,128.5
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,COMPUTER SCIENCE AND DESIGN,176.5,173.5,164,167,133.5,125.5,
2707,Erode Sengunthar Engineering College (Autonomous) Thudupathi Post Erode District 638057,COMPUTER SCIENCE AND DESIGN,127,115.5,,113.5,***,94,
2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,COMPUTER SCIENCE AND DESIGN,175,171,157.5,164,126.5,131,
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,COMPUTER SCIENCE AND DESIGN,174,170,161.5,162,102.5,,96.5
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,COMPUTER SCIENCE AND DESIGN,185.5,183.5,181.5,180,140.5,131.5,
2734,SNS College of Engineering (Autonomous) Sathy Main Road Kurumbapalayam Post Coimbatore District 641107,COMPUTER SCIENCE AND DESIGN,154.5,146,130,142,112.5,131,
1,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,COMPUTER SCIENCE AND DESIGN,135.5,132,128,***,,,
,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,COMPUTER SCIENCE AND ENGINEERING,200,200,199.5,199.5,198.5,185.5,
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,COMPUTER SCIENCE AND ENGINEERING,199,198.5,198,197.5,193.5,188,179.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,COMPUTER SCIENCE AND ENGINEERING,163,142,149.5,142.5,142.5,117,123.5
1013,University College of Engineering Villupuram Kakuppam Villupuram District 605103,COMPUTER SCIENCE AND ENGINEERING,177.5,154,158,162.5,138.5,111.5,
1014,University College of Engineering Tindivanam Melpakkam Tindivanam Villupuram District 604001,COMPUTER SCIENCE AND ENGINEERING,167,147,132,159.5,135,110.5,125.5
1015,University College of Engineering Arni Arni to Devikapuram Road Thatchur Arni Thiruvannamalai District 632326,COMPUTER SCIENCE AND ENGINEERING,163.5,147.5,144.5,149.5,134,,
1026,University College of Engineering Kancheepuram Ponnerikarai Campus NH4 Chennai-Bangalore Highway Karaipettai Village & Post Kancheepuram District 631552,COMPUTER SCIENCE AND ENGINEERING,172.5,154.5,165.5,159,149.5,129,
1101,Aalim Muhammed Salegh College of Engineering Muthapudupet Avadi IAF Chennai 600055,COMPUTER SCIENCE AND ENGINEERING,140.5,104.5,138.5,***,***,---,
1106,Jaya Engineering College Thirunindravur Chennai 602024,COMPUTER SCIENCE AND ENGINEERING,140,115.5,120,111,***,,
1107,"Jaya Institute of Technology Kanchipadi Post
Thiruvallur-Tiruttani NH Road Thiruvallur District 631204",COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1110,Prathyusha Engineering college (Autonomous) Aranvoyalkuppam Thiruvallur District 602025,COMPUTER SCIENCE AND ENGINEERING,149,136,135,129,114.5,,
1112,R M D Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,COMPUTER SCIENCE AND ENGINEERING,181.5,174.5,165,170.5,140,---,118.5
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,COMPUTER SCIENCE AND ENGINEERING,188.5,183,185.5,180,160.5,124,
1114,S A Engineering College (Autonomous) Thiruverkadu Chennai 600077,COMPUTER SCIENCE AND ENGINEERING,159,149.5,144,146,130.5,,
1115,Sri Ram Engineering College Perumalpattu Veppampattu (R S) Thiruvallur District 602 024,COMPUTER SCIENCE AND ENGINEERING,136.5,94,126.5,***,***,,
1116,Sri Venkateswara College of Engineering and Technology Thirupachur Thiruvallur District 631203,COMPUTER SCIENCE AND ENGINEERING,164.5,153,150,143,114.5,,
1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,COMPUTER SCIENCE AND ENGINEERING,168,155,149.5,153.5,130,---,
1120,Velammal Engineering College (Autonomous) Ambattur-Redhills Road Chennai 600066,COMPUTER SCIENCE AND ENGINEERING,168.5,157.5,159,152,129.5,,115.5
1121,Sri Venkateswara Institute of Science and Technology Kozhundalur Thiruvallur District 631203,COMPUTER SCIENCE AND ENGINEERING,119.5,***,***,***,,,
1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,COMPUTER SCIENCE AND ENGINEERING,163,151.5,148.5,153,126,---,
1123,Gojan School of Business and Technology Alamathi Chennai 600062,COMPUTER SCIENCE AND ENGINEERING,134.5,91.5,,106,111.5,,
1124,SAMS College of Engineering and Technology Panappakkam Chennai-Tirupathi Road Uthukkottai Taluk Thiruvallur District 601102,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1125,PMR Engineering College Adayalampattu Chennai-600095,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1126,J N N Institute of Engineering Ushaa Garden Kannigaipair Village (Autonomous) Uthukottai Taluk Thiruvallur District 601102,COMPUTER SCIENCE AND ENGINEERING,137.5,118.5,126,97,***,,
1127,St. Peters College of Engineering and Technology College Road Avadi Chennai 600 054,COMPUTER SCIENCE AND ENGINEERING,143.5,119.5,124.5,106,105.5,,
1128,R M K College of Engineering and Technology (Autonomous) Puduvoyal Gummidipoondi Taluk Thiruvallur District 601206,COMPUTER SCIENCE AND ENGINEERING,173,166.5,157.5,161,131,,109.5
1133,Annai Veilankannis College of Engineering Gandhi Road Nedungundram Chennai 600048,COMPUTER SCIENCE AND ENGINEERING,129.5,***,95,***,***,,
1137,Annai Mira College of Engineering and Technology Arcot Road Arappakkam Village Walaja Taulk Ranipet District 632 517,COMPUTER SCIENCE AND ENGINEERING,154,128.5,129.5,136.5,***,---,
1140,Jeppiaar Institute of Technology kunnam Village Sriperumpudur Taulk Kancheepuram District 631604,COMPUTER SCIENCE AND ENGINEERING,157,148,142,146,111.5,,
1149,St. Joseph's Institute of Technology (Autonomous) Jeppiaar Nagar Old Mahabalipuram Road (OMR) Chennai 600119,COMPUTER SCIENCE AND ENGINEERING,174,166.5,150.5,162.5,131.5,,
1150,Sri Jayaram Institute of Engineering and Technology 51 N Elavur 58N Natham Gummidipoondi Taluk Thiruvallur District 601201,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1202,D M I College of Engineering Palanchoor Nazrethpet Chennai 602103,COMPUTER SCIENCE AND ENGINEERING,138,***,***,***,102.5,---,128
1207,Kings Engineering College Sriperumpudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING,138.5,121,121,109.5,***,,
1209,Pallavan College of Engineering Thimmasamudram Kancheepuram District 631502,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1210,Panimalar Engineering College (Autonomous) Nazarethpet Poonamallee Chennai 602123,COMPUTER SCIENCE AND ENGINEERING,173,163,158.5,158,133.5,---,118
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING,191.5,189,187.3333333,185.5,169.5,146.5,
1212,Rajiv Gandhi College of Engineering Nemili Sriperumpudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING,120,***,,***,,,
1213,S K R Engineering College Poonamallee Chennai 600123,COMPUTER SCIENCE AND ENGINEERING,114,,,***,***,,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING,180.5,172.5,164,167,142,---,---
1217,Sree Sastha Institute of Engineering and Technology Chembarambakkam Chennai 600103,COMPUTER SCIENCE AND ENGINEERING,143,129,111,129,***,,
1218,Sri Muthukumaran Institute of Technology Near Mangadu Chennai 600069,COMPUTER SCIENCE AND ENGINEERING,119.5,***,,***,***,,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING,193.5,190.5,186.5,186,170.5,165,142.5
1221,Jaya College of Engineering and Technology Parivakkam Poonamallee Chennai 600056,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1222,P B College of Engineering Irungkattukottai Sriperumpudur Taluk Kancheepuram District 602117,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1225,Loyola Institute of Technology Mevaloorkuppam B Village Palanchoor Nazarethpet Post Chennai 600123,COMPUTER SCIENCE AND ENGINEERING,158.5,146.5,142.5,140.5,120.5,,
1226,P T Lee Chengalvaraya Naicker College of Engineering and Technology Oovery Veliyur Post Kancheepuram District 631 502,COMPUTER SCIENCE AND ENGINEERING,152.5,***,,143.5,***,85,
1228,Alpha College of Engineering No.34 Udayavar Koil Street Poonamallee Thirumazhisai Chennai - 600124,COMPUTER SCIENCE AND ENGINEERING,132.5,***,***,***,***,,
1229,Indira Institute of Engineering and Technology VGR Gardens Pandur Thiruvallur District 631203,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1230,Apollo Engineering College Mevaloorkuppam Valarpuram Post Sriperumpudur Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING,128.5,***,122.5,***,88,,
1232,A R M College of Engineering and Technology Sattamangalam Maraimalainagar Chengalpattu District 603209,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
1233,Adhi College of Engineering and Technology Pazhayaseevaram Madura Sankarapuram Village Kancheepuram District 631605,COMPUTER SCIENCE AND ENGINEERING,147,134.5,126.5,118,102,,
1235,Jei Mathaajee College of Engineering Vishaandikuppam Karappettai (via) Siruvakkam Kancheepuram District 631 552,COMPUTER SCIENCE AND ENGINEERING,,,,,,,
1237,Velammal Institute of Technology Chennai-Kolkatta Highway Panchetti Village Ponneri Taluk Thiruvallur District 601204,COMPUTER SCIENCE AND ENGINEERING,158.5,147,145.5,142,116,,
